Results Log
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 405

PR_AUC: 0.5191
ROC_AUC: 0.7825
F1: 0.5701
PRECISION: 0.7498
RECALL: 0.4600
ACCURACY: 0.9660
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 03:26:50.543377
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 2
task: test
checkpoint_idx: 416

PR_AUC: 0.9012
ROC_AUC: 0.9944
F1: 0.8568
PRECISION: 0.8315
RECALL: 0.8838
ACCURACY: 0.9855
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 03:27:44.746675
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 417

PR_AUC: 0.5293
ROC_AUC: 0.7794
F1: 0.5759
PRECISION: 0.7223
RECALL: 0.4789
ACCURACY: 0.9655
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 03:31:25.154796
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 419

PR_AUC: 0.9016
ROC_AUC: 0.9947
F1: 0.8503
PRECISION: 0.8541
RECALL: 0.8465
ACCURACY: 0.9854
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 03:31:27.712739
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 418

PR_AUC: 0.7758
ROC_AUC: 0.9184
F1: 0.7654
PRECISION: 0.8188
RECALL: 0.7186
ACCURACY: 0.9784
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 03:36:03.929581
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 409

PR_AUC: 0.7736
ROC_AUC: 0.9197
F1: 0.7675
PRECISION: 0.8669
RECALL: 0.6885
ACCURACY: 0.9796
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 03:46:35.585280
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 420

PR_AUC: 0.5329
ROC_AUC: 0.7800
F1: 0.5806
PRECISION: 0.7823
RECALL: 0.4616
ACCURACY: 0.9673
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 03:51:36.765243
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 421

PR_AUC: 0.7653
ROC_AUC: 0.9165
F1: 0.7625
PRECISION: 0.8533
RECALL: 0.6891
ACCURACY: 0.9790
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 03:52:30.749526
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 422

PR_AUC: 0.9090
ROC_AUC: 0.9949
F1: 0.8616
PRECISION: 0.8701
RECALL: 0.8532
ACCURACY: 0.9866
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 03:59:38.893823
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 423

PR_AUC: 0.5288
ROC_AUC: 0.7792
F1: 0.5738
PRECISION: 0.7672
RECALL: 0.4583
ACCURACY: 0.9667
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 04:00:09.596582
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 424

PR_AUC: 0.7690
ROC_AUC: 0.9182
F1: 0.7713
PRECISION: 0.8695
RECALL: 0.6930
ACCURACY: 0.9799
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 04:01:25.155831
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 426

PR_AUC: 0.5336
ROC_AUC: 0.7830
F1: 0.5866
PRECISION: 0.8254
RECALL: 0.4549
ACCURACY: 0.9686
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 04:19:31.650039
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 428

PR_AUC: 0.9096
ROC_AUC: 0.9952
F1: 0.8643
PRECISION: 0.8927
RECALL: 0.8376
ACCURACY: 0.9871
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 04:24:58.470945
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 429

PR_AUC: 0.5388
ROC_AUC: 0.7819
F1: 0.5830
PRECISION: 0.7960
RECALL: 0.4600
ACCURACY: 0.9678
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 04:25:13.627339
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 430

PR_AUC: 0.7658
ROC_AUC: 0.9180
F1: 0.7598
PRECISION: 0.8005
RECALL: 0.7230
ACCURACY: 0.9776
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 04:33:29.894215
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 431

PR_AUC: 0.9055
ROC_AUC: 0.9950
F1: 0.8645
PRECISION: 0.8400
RECALL: 0.8904
ACCURACY: 0.9863
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 04:33:48.592445
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 433

PR_AUC: 0.7693
ROC_AUC: 0.9171
F1: 0.7613
PRECISION: 0.8868
RECALL: 0.6669
ACCURACY: 0.9795
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 04:34:10.454599
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 432

PR_AUC: 0.5051
ROC_AUC: 0.7809
F1: 0.5646
PRECISION: 0.7351
RECALL: 0.4583
ACCURACY: 0.9654
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 04:45:27.735152
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 427

PR_AUC: 0.7686
ROC_AUC: 0.9189
F1: 0.7588
PRECISION: 0.7904
RECALL: 0.7297
ACCURACY: 0.9773
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 04:46:08.455722
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 425

PR_AUC: 0.9028
ROC_AUC: 0.9950
F1: 0.8564
PRECISION: 0.8707
RECALL: 0.8426
ACCURACY: 0.9862
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 04:58:53.948998
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 546

PR_AUC: 0.5208
ROC_AUC: 0.7788
F1: 0.5667
PRECISION: 0.7240
RECALL: 0.4655
ACCURACY: 0.9651
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 05:00:41.148907
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 548

PR_AUC: 0.9034
ROC_AUC: 0.9949
F1: 0.8615
PRECISION: 0.8516
RECALL: 0.8715
ACCURACY: 0.9863
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 05:03:37.429966
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 6
task: test
checkpoint_idx: 547

PR_AUC: 0.7217
ROC_AUC: 0.9155
F1: 0.7454
PRECISION: 0.8397
RECALL: 0.6702
ACCURACY: 0.9776
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 05:08:16.574767
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 700

PR_AUC: 0.7550
ROC_AUC: 0.9172
F1: 0.7500
PRECISION: 0.7778
RECALL: 0.7241
ACCURACY: 0.9764
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 05:10:21.196558
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 701

PR_AUC: 0.9015
ROC_AUC: 0.9949
F1: 0.8681
PRECISION: 0.8561
RECALL: 0.8804
ACCURACY: 0.9869
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 05:14:45.433394
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 702

PR_AUC: 0.5144
ROC_AUC: 0.7742
F1: 0.5589
PRECISION: 0.7834
RECALL: 0.4344
ACCURACY: 0.9664
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 05:33:57.149720
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 706

PR_AUC: 0.7756
ROC_AUC: 0.9206
F1: 0.7713
PRECISION: 0.8536
RECALL: 0.7036
ACCURACY: 0.9796
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 05:35:55.671999
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 705

PR_AUC: 0.4930
ROC_AUC: 0.7767
F1: 0.5434
PRECISION: 0.7335
RECALL: 0.4316
ACCURACY: 0.9645
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 05:42:56.902417
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 4
task: test
checkpoint_idx: 707

PR_AUC: 0.9012
ROC_AUC: 0.9949
F1: 0.8597
PRECISION: 0.8202
RECALL: 0.9032
ACCURACY: 0.9856
THRESHOLD: 0.9394
---------------------------------------------
Timestamp: 2025-05-13 05:46:44.746191
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 703

PR_AUC: 0.7739
ROC_AUC: 0.9171
F1: 0.7643
PRECISION: 0.8667
RECALL: 0.6835
ACCURACY: 0.9794
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 05:47:52.887337
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 720

PR_AUC: 0.5493
ROC_AUC: 0.7791
F1: 0.5978
PRECISION: 0.8478
RECALL: 0.4616
ACCURACY: 0.9696
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 05:49:59.358507
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 1
s2_size: 2
task: test
checkpoint_idx: 704

PR_AUC: 0.8976
ROC_AUC: 0.9945
F1: 0.8575
PRECISION: 0.8498
RECALL: 0.8654
ACCURACY: 0.9859
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 05:54:41.533672
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 721

PR_AUC: 0.7752
ROC_AUC: 0.9192
F1: 0.7718
PRECISION: 0.8691
RECALL: 0.6941
ACCURACY: 0.9799
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 06:05:26.870409
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 4
task: test
checkpoint_idx: 723

PR_AUC: 0.5087
ROC_AUC: 0.7821
F1: 0.5673
PRECISION: 0.6900
RECALL: 0.4816
ACCURACY: 0.9640
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 06:06:52.569238
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8977
ROC_AUC: 0.9946
F1: 0.8102
PRECISION: 0.8923
RECALL: 0.7419
ACCURACY: 0.9830
THRESHOLD: 0.9899
---------------------------------------------
Timestamp: 2025-05-13 06:07:18.997595
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 30
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0004
lr_t: 0.00016
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 6
task: test
checkpoint_idx: 719

PR_AUC: 0.8978
ROC_AUC: 0.9939
F1: 0.8549
PRECISION: 0.8002
RECALL: 0.9177
ACCURACY: 0.9847
THRESHOLD: 0.9293
---------------------------------------------
Timestamp: 2025-05-13 06:15:07.665040
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9147
ROC_AUC: 0.9953
F1: 0.8657
PRECISION: 0.8499
RECALL: 0.8821
ACCURACY: 0.9866
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-13 06:18:56.657174
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.8998
ROC_AUC: 0.9944
F1: 0.8581
PRECISION: 0.8671
RECALL: 0.8493
ACCURACY: 0.9862
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 06:28:06.827229
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9042
ROC_AUC: 0.9948
F1: 0.8670
PRECISION: 0.8452
RECALL: 0.8899
ACCURACY: 0.9866
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 06:38:43.672119
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9035
ROC_AUC: 0.9948
F1: 0.8664
PRECISION: 0.8582
RECALL: 0.8749
ACCURACY: 0.9868
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 06:42:41.539089
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 1.0
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 2
s2_size: 4
task: test
checkpoint_idx: 0

PR_AUC: 0.9040
ROC_AUC: 0.9949
F1: 0.8656
PRECISION: 0.8555
RECALL: 0.8760
ACCURACY: 0.9867
THRESHOLD: 0.9495
---------------------------------------------
Timestamp: 2025-05-13 06:52:35.084868
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 349

PR_AUC: 0.7507
ROC_AUC: 0.9167
F1: 0.7459
PRECISION: 0.8031
RECALL: 0.6963
ACCURACY: 0.9768
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-13 06:55:03.259821
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
lr_t: 8e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.5
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 6
task: test
checkpoint_idx: 348

PR_AUC: 0.5248
ROC_AUC: 0.7771
F1: 0.5716
PRECISION: 0.7752
RECALL: 0.4527
ACCURACY: 0.9668
THRESHOLD: 0.9798
---------------------------------------------
Timestamp: 2025-05-13 06:55:19.128422
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 20
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001
