Results Log
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001746
lr_t: 0.0001015
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 68

PR_AUC: 0.7761
ROC_AUC: 0.9190
F1: 0.7698
PRECISION: 0.8201
RECALL: 0.7253
ACCURACY: 0.9788
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 13:03:50.914551
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 0.0001015
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 69

PR_AUC: 0.7753
ROC_AUC: 0.9191
F1: 0.7704
PRECISION: 0.8726
RECALL: 0.6897
ACCURACY: 0.9799
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 13:09:38.383452
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5e-05
lr_t: 0.0001183
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 70

PR_AUC: 0.7731
ROC_AUC: 0.9173
F1: 0.7646
PRECISION: 0.8072
RECALL: 0.7264
ACCURACY: 0.9781
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 13:09:53.092161
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 6.84e-05
lr_t: 0.0001183
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 72

PR_AUC: 0.7699
ROC_AUC: 0.9181
F1: 0.7593
PRECISION: 0.8357
RECALL: 0.6958
ACCURACY: 0.9784
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 13:10:23.435631
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5.85e-05
lr_t: 0.0001183
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 71

PR_AUC: 0.5784
ROC_AUC: 0.9125
F1: 0.6996
PRECISION: 0.7024
RECALL: 0.6969
ACCURACY: 0.9707
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 13:14:35.253165
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 8e-05
lr_t: 0.0001183
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 73

PR_AUC: 0.7714
ROC_AUC: 0.9188
F1: 0.7572
PRECISION: 0.8073
RECALL: 0.7130
ACCURACY: 0.9776
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:00:19.785228
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 8e-05
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 13

PR_AUC: 0.7717
ROC_AUC: 0.9204
F1: 0.7630
PRECISION: 0.8642
RECALL: 0.6830
ACCURACY: 0.9792
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 14:00:48.027314
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 6.84e-05
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 12

PR_AUC: 0.7711
ROC_AUC: 0.9186
F1: 0.7616
PRECISION: 0.8887
RECALL: 0.6663
ACCURACY: 0.9796
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 14:01:02.626603
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5.85e-05
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 11

PR_AUC: 0.7752
ROC_AUC: 0.9197
F1: 0.7601
PRECISION: 0.8019
RECALL: 0.7225
ACCURACY: 0.9777
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:01:55.967498
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5e-05
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 10

PR_AUC: 0.7718
ROC_AUC: 0.9175
F1: 0.7580
PRECISION: 0.8629
RECALL: 0.6758
ACCURACY: 0.9789
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 14:27:29.501058
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001093
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 15

PR_AUC: 0.7742
ROC_AUC: 0.9199
F1: 0.7644
PRECISION: 0.8136
RECALL: 0.7208
ACCURACY: 0.9782
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:28:41.770720
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001278
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 16

PR_AUC: 0.7684
ROC_AUC: 0.9194
F1: 0.7623
PRECISION: 0.8624
RECALL: 0.6830
ACCURACY: 0.9791
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 14:29:08.414341
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 9.35e-05
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 14

PR_AUC: 0.7744
ROC_AUC: 0.9166
F1: 0.7669
PRECISION: 0.8288
RECALL: 0.7136
ACCURACY: 0.9788
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:29:51.465600
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001494
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 17

PR_AUC: 0.7740
ROC_AUC: 0.9190
F1: 0.7646
PRECISION: 0.8176
RECALL: 0.7180
ACCURACY: 0.9783
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:32:19.511408
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 9

PR_AUC: 0.7774
ROC_AUC: 0.9198
F1: 0.7652
PRECISION: 0.8044
RECALL: 0.7297
ACCURACY: 0.9781
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:35:05.591504
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001494
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 7

PR_AUC: 0.7712
ROC_AUC: 0.9187
F1: 0.7631
PRECISION: 0.8136
RECALL: 0.7186
ACCURACY: 0.9782
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:35:11.633497
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001746
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 8

PR_AUC: 0.7741
ROC_AUC: 0.9192
F1: 0.7649
PRECISION: 0.8120
RECALL: 0.7230
ACCURACY: 0.9782
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 14:45:43.039537
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001278
lr_t: 4e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 6

PR_AUC: 0.7739
ROC_AUC: 0.9195
F1: 0.7647
PRECISION: 0.8770
RECALL: 0.6780
ACCURACY: 0.9796
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 18:34:57.246481
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001093
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 25

PR_AUC: 0.7688
ROC_AUC: 0.9177
F1: 0.7618
PRECISION: 0.8728
RECALL: 0.6758
ACCURACY: 0.9793
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 18:36:21.832828
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 9.35e-05
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 24

PR_AUC: 0.7720
ROC_AUC: 0.9183
F1: 0.7639
PRECISION: 0.8639
RECALL: 0.6846
ACCURACY: 0.9793
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 18:36:45.372100
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5.85e-05
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 21

PR_AUC: 0.7688
ROC_AUC: 0.9182
F1: 0.7644
PRECISION: 0.8328
RECALL: 0.7063
ACCURACY: 0.9787
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 18:37:41.880601
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 8e-05
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 23

PR_AUC: 0.7732
ROC_AUC: 0.9189
F1: 0.7637
PRECISION: 0.8705
RECALL: 0.6802
ACCURACY: 0.9794
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 18:37:51.855399
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 6.84e-05
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 22

PR_AUC: 0.7746
ROC_AUC: 0.9191
F1: 0.7609
PRECISION: 0.8761
RECALL: 0.6724
ACCURACY: 0.9793
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 18:37:56.210745
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001746
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 18

PR_AUC: 0.7745
ROC_AUC: 0.9181
F1: 0.7682
PRECISION: 0.8260
RECALL: 0.7180
ACCURACY: 0.9788
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 19:03:32.167705
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001278
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 26

PR_AUC: 0.7718
ROC_AUC: 0.9170
F1: 0.7606
PRECISION: 0.8150
RECALL: 0.7130
ACCURACY: 0.9780
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 19:05:29.836047
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001746
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 28

PR_AUC: 0.7687
ROC_AUC: 0.9188
F1: 0.7580
PRECISION: 0.8629
RECALL: 0.6758
ACCURACY: 0.9789
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 19:05:48.590902
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0001494
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 27

PR_AUC: 0.7765
ROC_AUC: 0.9195
F1: 0.7687
PRECISION: 0.8150
RECALL: 0.7275
ACCURACY: 0.9786
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 19:06:31.346911
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 29

PR_AUC: 0.7728
ROC_AUC: 0.9188
F1: 0.7649
PRECISION: 0.8736
RECALL: 0.6802
ACCURACY: 0.9795
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 19:07:03.937259
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5e-05
lr_t: 6.39e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 30

PR_AUC: 0.7706
ROC_AUC: 0.9184
F1: 0.7611
PRECISION: 0.8125
RECALL: 0.7158
ACCURACY: 0.9780
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 19:08:47.383017
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5.85e-05
lr_t: 6.39e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 31

PR_AUC: 0.7698
ROC_AUC: 0.9178
F1: 0.7660
PRECISION: 0.8738
RECALL: 0.6819
ACCURACY: 0.9796
THRESHOLD: 0.9697
---------------------------------------------
Timestamp: 2025-05-22 19:54:28.952026
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 5e-05
lr_t: 5.47e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 20

PR_AUC: 0.7705
ROC_AUC: 0.9166
F1: 0.7589
PRECISION: 0.7822
RECALL: 0.7369
ACCURACY: 0.9771
THRESHOLD: 0.9596
---------------------------------------------
Timestamp: 2025-05-22 19:54:29.413393
batch_size: 800
embedding_size: 128
hidden_size: 512
n_cluster: 10
pretrain_lr_s: 0.002
pretrain_lr_t: 0.002
lr_s: 0.0002
lr_t: 4.68e-05
epochs: 5
pretrain_epochs: 6
ratio: 0.05
distance: 2
fraction: 0.2
obeserved_ratio: 0.7
device: cuda
dataset: porto
update_mode: pretrain
train_num: 80000
s1_size: 3
s2_size: 2
task: test
checkpoint_idx: 19

PR_AUC: 0.7703
ROC_AUC: 0.9195
F1: 0.7638
PRECISION: 0.7953
RECALL: 0.7347
ACCURACY: 0.9778
THRESHOLD: 0.9596
---------------------------------------------
